n_dimensions,n_samples,n_neigbors,leaf_size,algorithm,score,time_fit,time_predict
10,2000,65,30,brute,0.928,0.08400106430053711,0.08400106430053711
10,2000,99,30,brute,0.94,0.09099912643432617,0.09099912643432617
10,2000,3,100,brute,0.856,0.07199883460998535,0.07199883460998535
10,2000,7,100,brute,0.869,0.07900142669677734,0.07900142669677734
10,2000,9,100,brute,0.878,0.07799863815307617,0.07799863815307617
10,2000,27,100,brute,0.91,0.08700132369995117,0.08700132369995117
10,2000,65,100,brute,0.928,0.0989987850189209,0.0989987850189209
10,2000,99,100,brute,0.94,0.10700058937072754,0.10700058937072754
10,4000,3,2,ball_tree,0.868,0.22099900245666504,0.22099900245666504
10,4000,7,2,ball_tree,0.88,0.23999857902526855,0.23999857902526855
10,4000,9,2,ball_tree,0.892,0.2819969654083252,0.2819969654083252
10,4000,27,2,ball_tree,0.9145,0.35900259017944336,0.35900259017944336
10,4000,65,2,ball_tree,0.929,0.31399965286254883,0.31399965286254883
10,4000,99,2,ball_tree,0.9365,0.33099818229675293,0.33099818229675293
10,4000,3,30,ball_tree,0.868,0.20000147819519043,0.20000147819519043
10,4000,7,30,ball_tree,0.88,0.24399971961975098,0.24399971961975098
10,4000,9,30,ball_tree,0.892,0.20300078392028809,0.20300078392028809
10,4000,27,30,ball_tree,0.9145,0.2219991683959961,0.2219991683959961
10,4000,65,30,ball_tree,0.929,0.2239990234375,0.2239990234375
10,4000,99,30,ball_tree,0.9365,0.23800206184387207,0.23800206184387207
10,4000,3,100,ball_tree,0.868,0.18199920654296875,0.18199920654296875
10,4000,7,100,ball_tree,0.88,0.18499970436096191,0.18499970436096191
10,4000,9,100,ball_tree,0.892,0.1789994239807129,0.1789994239807129
10,4000,27,100,ball_tree,0.9145,0.21000051498413086,0.21000051498413086
10,4000,65,100,ball_tree,0.929,0.2480001449584961,0.2480001449584961
10,4000,99,100,ball_tree,0.9365,0.2240004539489746,0.2240004539489746
10,4000,3,2,kd_tree,0.868,0.4309985637664795,0.4309985637664795
10,4000,7,2,kd_tree,0.88,0.5610013008117676,0.5610013008117676
10,4000,9,2,kd_tree,0.892,0.6429998874664307,0.6429998874664307
10,4000,27,2,kd_tree,0.9145,0.8410000801086426,0.8410000801086426
10,4000,65,2,kd_tree,0.929,0.9889988899230957,0.9889988899230957
10,4000,99,2,kd_tree,0.9365,1.018000602722168,1.018000602722168
10,4000,3,30,kd_tree,0.868,0.2050032615661621,0.2050032615661621
10,4000,7,30,kd_tree,0.88,0.22299647331237793,0.22299647331237793
10,4000,9,30,kd_tree,0.892,0.2220015525817871,0.2220015525817871
10,4000,27,30,kd_tree,0.9145,0.24499845504760742,0.24499845504760742
10,4000,65,30,kd_tree,0.929,0.2630033493041992,0.2630033493041992
10,4000,99,30,kd_tree,0.9365,0.2989978790283203,0.2989978790283203
10,4000,3,100,kd_tree,0.868,0.20999979972839355,0.20999979972839355
10,4000,7,100,kd_tree,0.88,0.18699932098388672,0.18699932098388672
10,4000,9,100,kd_tree,0.892,0.18899917602539062,0.18899917602539062
10,4000,27,100,kd_tree,0.9145,0.2120041847229004,0.2120041847229004
10,4000,65,100,kd_tree,0.929,0.22699737548828125,0.22699737548828125
10,4000,99,100,kd_tree,0.9365,0.23199987411499023,0.23199987411499023
10,4000,3,2,brute,0.868,0.23400020599365234,0.23400020599365234
10,4000,7,2,brute,0.88,0.2349998950958252,0.2349998950958252
10,4000,9,2,brute,0.892,0.22799968719482422,0.22799968719482422
10,4000,27,2,brute,0.9145,0.24299955368041992,0.24299955368041992
10,4000,65,2,brute,0.929,0.2719993591308594,0.2719993591308594
10,4000,99,2,brute,0.9365,0.25100088119506836,0.25100088119506836
10,4000,3,30,brute,0.868,0.2200014591217041,0.2200014591217041
10,4000,7,30,brute,0.88,0.23999857902526855,0.23999857902526855
10,4000,9,30,brute,0.892,0.23599934577941895,0.23599934577941895
10,4000,27,30,brute,0.9145,0.25600171089172363,0.25600171089172363
10,4000,65,30,brute,0.929,0.2729966640472412,0.2729966640472412
10,4000,99,30,brute,0.9365,0.2930018901824951,0.2930018901824951
10,4000,3,100,brute,0.868,0.22099828720092773,0.22099828720092773
10,4000,7,100,brute,0.88,0.37400126457214355,0.37400126457214355
10,4000,9,100,brute,0.892,0.29799866676330566,0.29799866676330566
10,4000,27,100,brute,0.9145,0.2800006866455078,0.2800006866455078
10,4000,65,100,brute,0.929,0.38300013542175293,0.38300013542175293
10,4000,99,100,brute,0.9365,0.42400050163269043,0.42400050163269043
